"","elevacion","fechahora","lat_geo","lon_geo","lat_utm","lon_utm","tiempo_GPS","hora","horal","distancia"
"4629",597.55,2019-10-09 12:34:12,-26.3498650398,-53.9506355021,7081972.88553238,804351.330403556,3,"12:34:12","15:34:12",0.397292984845526
"4630",597.56,2019-10-09 12:34:15,-26.3498650398,-53.950632317,7081972.87801131,804351.648485567,3,"12:34:15","15:34:15",0.318170917256632
"4631",597.52,2019-10-09 12:34:18,-26.349864956,-53.9506312273,7081972.88472697,804351.757528777,3,"12:34:18","15:34:18",0.109249812675453
"4632",597.68,2019-10-09 12:34:21,-26.3498674706,-53.9506330714,7081972.61035114,804351.566775979,3,"12:34:21","15:34:21",0.334168706246967
"4633",597.64,2019-10-09 12:34:24,-26.3498688955,-53.9506334905,7081972.45339801,804351.521187731,3,"12:34:24","15:34:24",0.16343981846826
"4634",597.47,2019-10-09 12:34:27,-26.3498699851,-53.9506329037,7081972.33123588,804351.576933114,3,"12:34:27","15:34:27",0.134280056613013
"4635",597.36,2019-10-09 12:34:30,-26.3498701528,-53.9506302215,7081972.30631365,804351.844353159,3,"12:34:30","15:34:30",0.268578849811019
"4636",597.38,2019-10-09 12:34:33,-26.3498722482,-53.9506266173,7081972.06553873,804352.19879693,3,"12:34:33","15:34:33",0.428489146987049
"4637",597.33,2019-10-09 12:34:36,-26.3498717453,-53.9506252762,7081972.1181158,804352.334044785,3,"12:34:36","15:34:36",0.145107996639436
"4638",597.48,2019-10-09 12:34:39,-26.3498714939,-53.9506236836,7081972.14222152,804352.493749681,3,"12:34:39","15:34:39",0.161513898805701
"4639",597.45,2019-10-09 12:34:42,-26.3498709071,-53.950619828,7081972.19816088,804352.880329546,3,"12:34:42","15:34:42",0.390606201770701
"4640",597.53,2019-10-09 12:34:45,-26.3498673867,-53.9506163914,7081972.58026397,804353.232754527,3,"12:34:45","15:34:45",0.51981355692225
"4641",597.52,2019-10-09 12:34:48,-26.3498693146,-53.9506126195,7081972.35765951,804353.604384759,3,"12:34:48","15:34:48",0.433199459321602
"4642",597.58,2019-10-09 12:34:51,-26.3498688117,-53.9506101888,7081972.40766365,804353.848446211,3,"12:34:51","15:34:51",0.249131302473985
"4643",597.49,2019-10-09 12:34:54,-26.3498692308,-53.950610524,7081972.36200011,804353.813872813,3,"12:34:54","15:34:54",0.0572754609748688
"4644",597.57,2019-10-09 12:34:57,-26.3498697337,-53.9506101049,7081972.30526662,804353.85440842,3,"12:34:57","15:34:57",0.0697267873746123
"4645",597.45,2019-10-09 12:35:00,-26.349869566,-53.9506084286,7081972.31989697,804354.022252702,3,"12:35:00","15:35:00",0.168480711190622
"4646",597.54,2019-10-09 12:35:03,-26.3498692308,-53.9506074227,7081972.35467687,804354.123586078,3,"12:35:03","15:35:03",0.107135870053347
"4647",597.46,2019-10-09 12:35:06,-26.349870488,-53.9506063331,7081972.21274985,804354.2291046,3,"12:35:06","15:35:06",0.176854283299313
"4648",597.41,2019-10-09 12:35:09,-26.349871913,-53.9506094344,7081972.06211924,804353.915656482,3,"12:35:09","15:35:09",0.347763284930111
"4649",597.46,2019-10-09 12:35:12,-26.3498722482,-53.9506166428,7081972.04198557,804353.194906582,3,"12:35:12","15:35:12",0.721031055737698
"4650",597.51,2019-10-09 12:35:15,-26.3498704042,-53.9506258629,7081972.26815516,804352.278968564,3,"12:35:15","15:35:15",0.943448533619165
"4651",597.45,2019-10-09 12:35:18,-26.3498666324,-53.9506355021,7081972.70900093,804351.326229464,3,"12:35:18","15:35:18",1.04978892556233
"4652",597.29,2019-10-09 12:35:21,-26.3498569094,-53.9506449737,7081973.80911049,804350.405825405,3,"12:35:21","15:35:21",1.43435862442543
"4653",597.43,2019-10-09 12:35:24,-26.3498522993,-53.9506469015,7081974.32466828,804350.225387129,3,"12:35:24","15:35:24",0.546221389725179
"4654",597.42,2019-10-09 12:35:27,-26.3498490304,-53.9506490808,7081974.69215488,804350.016317454,3,"12:35:27","15:35:27",0.422796085477085
"4655",597.52,2019-10-09 12:35:30,-26.3498474378,-53.9506458119,7081974.86096741,804350.346942322,3,"12:35:30","15:35:30",0.371228333379476
"4656",597.42,2019-10-09 12:35:33,-26.3498456776,-53.9506422915,7081975.04776366,804350.703122676,3,"12:35:33","15:35:33",0.402190603713898
"4657",597.38,2019-10-09 12:35:36,-26.3498429954,-53.9506387711,7081975.33675881,804351.061719532,3,"12:35:36","15:35:36",0.460553907557079
"4658",597.48,2019-10-09 12:35:39,-26.3498391397,-53.9506337419,7081975.75226756,804351.574069356,3,"12:35:39","15:35:39",0.65965890158634
"4659",597.31,2019-10-09 12:35:42,-26.3498356193,-53.9506320655,7081976.1385271,804351.750710851,3,"12:35:42","15:35:42",0.424733615547591
"4660",597.31,2019-10-09 12:35:45,-26.3498308416,-53.9506316464,7081976.6671207,804351.805086559,3,"12:35:45","15:35:45",0.531383021314172
"4661",597.42,2019-10-09 12:35:48,-26.3498240523,-53.9506314788,7081977.41928359,804351.839618314,3,"12:35:48","15:35:48",0.752955148690413
"4662",597.31,2019-10-09 12:35:51,-26.349819107,-53.950631395,7081977.96724654,804351.860948332,3,"12:35:51","15:35:51",0.548377936057978
"4663",597.32,2019-10-09 12:35:54,-26.3498129044,-53.9506292995,7081978.64982438,804352.086473416,3,"12:35:54","15:35:54",0.718869996196972
"4664",597.42,2019-10-09 12:35:57,-26.3498087134,-53.9506251924,7081979.10467675,804352.507616052,3,"12:35:57","15:35:57",0.61988047474638
"4665",597.33,2019-10-09 12:36:00,-26.3498056121,-53.9506225102,7081979.44210619,804352.783604075,3,"12:36:00","15:36:00",0.435922028690503
"4666",597.23,2019-10-09 12:36:03,-26.3498036005,-53.9506194927,7081979.65795628,804353.090221041,3,"12:36:03","15:36:03",0.37497363391923
"4667",597.37,2019-10-09 12:36:06,-26.3497997448,-53.9506178163,7081980.08138207,804353.267741421,3,"12:36:06","15:36:06",0.459132746910412
"4668",597.44,2019-10-09 12:36:09,-26.3498000801,-53.9506203309,7081980.05015361,804353.015740369,3,"12:36:09","15:36:09",0.253928624800272
"4669",597.33,2019-10-09 12:36:12,-26.3497999962,-53.9506247733,7081980.06994347,804352.572316948,3,"12:36:12","15:36:12",0.443864809269514
"4670",597.25,2019-10-09 12:36:15,-26.3497979846,-53.950629048,7081980.30301286,804352.150693364,3,"12:36:15","15:36:15",0.481754900063564
"4671",597.28,2019-10-09 12:36:18,-26.3498004153,-53.9506315626,7081980.03952017,804351.893200426,3,"12:36:18","15:36:18",0.368416893515749
"4672",597.15,2019-10-09 12:36:21,-26.3498036005,-53.9506282937,7081979.67873835,804352.211303177,3,"12:36:21","15:36:21",0.480991559772712
"4673",597.26,2019-10-09 12:36:24,-26.3498077914,-53.9506266173,7081979.21024032,804352.367733947,3,"12:36:24","15:36:24",0.493924076155775
"4674",597.35,2019-10-09 12:36:27,-26.3498146646,-53.9506249409,7081978.44442326,804352.517134574,3,"12:36:27","15:36:27",0.780254010795878
"4675",597.26,2019-10-09 12:36:30,-26.3498169277,-53.9506278746,7081978.20049781,804352.218227224,3,"12:36:30","15:36:30",0.385804651672517
"4676",597.21,2019-10-09 12:36:33,-26.349817263,-53.9506336581,7081978.17698827,804351.639775326,3,"12:36:33","15:36:33",0.578929439827135
"4677",597.26,2019-10-09 12:36:36,-26.3498153351,-53.9506396931,7081978.40493655,804351.042138886,3,"12:36:36","15:36:36",0.639632498183163
"4678",597.18,2019-10-09 12:36:39,-26.3498152513,-53.9506438002,7081978.42392352,804350.632200224,3,"12:36:39","15:36:39",0.410378131776241
"4679",597.28,2019-10-09 12:36:42,-26.3498164248,-53.9506454766,7081978.29780564,804350.46170977,3,"12:36:42","15:36:42",0.2120677075557
"4680",597.28,2019-10-09 12:36:45,-26.349819107,-53.9506443031,7081977.9977267,804350.57187231,3,"12:36:45","15:36:45",0.319661003236407
"4681",597.23,2019-10-09 12:36:48,-26.3498215377,-53.9506436326,7081977.72671297,804350.632461576,3,"12:36:48","15:36:48",0.277703983820802
"4682",597.18,2019-10-09 12:36:51,-26.3498263992,-53.9506421238,7081977.18427819,804350.770397293,3,"12:36:51","15:36:51",0.559697914503981
"4683",597.25,2019-10-09 12:36:54,-26.3498300035,-53.9506426267,7081976.78594776,804350.710728273,3,"12:36:54","15:36:54",0.402774779531999
"4684",597.15,2019-10-09 12:36:57,-26.3498321828,-53.950645728,7081976.55170682,804350.395303146,3,"12:36:57","15:36:57",0.392889076388564
"4685",597.28,2019-10-09 12:37:00,-26.3498358708,-53.9506484941,7081976.14944281,804350.109398822,3,"12:37:00","15:37:00",0.493515571218452
"4686",597.14,2019-10-09 12:37:03,-26.3498404808,-53.9506502543,7081975.64260464,804349.921532891,3,"12:37:03","15:37:03",0.540535421145891
"4687",597.07,2019-10-09 12:37:06,-26.3498420734,-53.9506543614,7081975.47577134,804349.507200626,3,"12:37:06","15:37:06",0.446659350251689
"4688",597.08,2019-10-09 12:37:09,-26.3498421572,-53.9506585523,7081975.47637855,804349.088454055,3,"12:37:09","15:37:09",0.418747010606647
"4689",596.98,2019-10-09 12:37:12,-26.3498428278,-53.9506618213,7081975.40976513,804348.760235679,3,"12:37:12","15:37:12",0.334909913717485
"4690",596.98,2019-10-09 12:37:15,-26.3498434145,-53.9506618213,7081975.34473248,804348.758697995,3,"12:37:15","15:37:15",0.0650508245066375
"4691",597.08,2019-10-09 12:37:18,-26.3498471025,-53.9506604802,7081974.93277009,804348.882961913,3,"12:37:18","15:37:18",0.430295863210583
"4692",597.03,2019-10-09 12:37:21,-26.3498511259,-53.9506603964,7081974.48659923,804348.880785702,3,"12:37:21","15:37:21",0.446176175588525
"4693",596.95,2019-10-09 12:37:24,-26.3498541433,-53.9506610669,7081974.15371936,804348.805917471,3,"12:37:24","15:37:24",0.341195331626441
"4694",596.95,2019-10-09 12:37:27,-26.3498573285,-53.9506614022,7081973.80144823,804348.764084416,3,"12:37:27","15:37:27",0.35474632310522
"4695",597.02,2019-10-09 12:37:30,-26.3498587534,-53.9506623242,7081973.64568259,804348.668273774,3,"12:37:30","15:37:30",0.182873217423272
"4696",597.01,2019-10-09 12:37:33,-26.3498613518,-53.9506637491,7081973.36102807,804348.519165079,3,"12:37:33","15:37:33",0.321343429212652
"4697",597.02,2019-10-09 12:37:36,-26.3498614356,-53.9506634977,7081973.35114565,804348.544051667,3,"12:37:36","15:37:36",0.0267769413923188
"4698",596.95,2019-10-09 12:37:39,-26.3498572446,-53.9506641682,7081973.81727948,804348.488075968,3,"12:37:39","15:37:39",0.469482724993114
"4699",596.95,2019-10-09 12:37:42,-26.349851964,-53.9506637491,7081974.40161694,804348.543769597,3,"12:37:42","15:37:42",0.586985557824254
"4700",596.93,2019-10-09 12:37:45,-26.349848276,-53.9506637491,7081974.81041258,804348.553435486,3,"12:37:45","15:37:45",0.408909899766399
"4701",596.84,2019-10-09 12:37:48,-26.3498455938,-53.9506640006,7081975.10831438,804348.535349063,3,"12:37:48","15:37:48",0.298450337389118
"4702",596.93,2019-10-09 12:37:51,-26.3498429954,-53.9506637491,7081975.39573966,804348.567275424,3,"12:37:51","15:37:51",0.289192982702766
"4703",596.74,2019-10-09 12:37:54,-26.3498407323,-53.9506638329,7081975.64679042,804348.564838047,3,"12:37:54","15:37:54",0.251062586988654
"4704",596.85,2019-10-09 12:37:57,-26.3498398941,-53.9506637491,7081975.73950265,804348.575403627,3,"12:37:57","15:37:57",0.0933123284998684
"4705",596.79,2019-10-09 12:38:00,-26.3498377148,-53.9506627433,7081975.97869174,804348.68156023,3,"12:38:00","15:38:00",0.261688065109873
"4706",596.74,2019-10-09 12:38:03,-26.3498340268,-53.9506608993,7081976.38313314,804348.875378383,3,"12:38:03","15:38:03",0.448484472486077
"4707",596.73,2019-10-09 12:38:06,-26.3498300873,-53.9506586362,7081976.81446238,804349.111709401,3,"12:38:06","15:38:06",0.491830524668699
"4708",596.75,2019-10-09 12:38:09,-26.3498284109,-53.9506565407,7081976.9953345,804349.325371573,3,"12:38:09","15:38:09",0.279939717598556
"4709",596.62,2019-10-09 12:38:12,-26.3498287462,-53.9506531041,7081976.95005336,804349.667691104,3,"12:38:12","15:38:12",0.345301378830631
"4710",596.64,2019-10-09 12:38:15,-26.3498266507,-53.9506502543,7081977.17559939,804349.957780379,3,"12:38:15","15:38:15",0.367454484715924
"4711",596.63,2019-10-09 12:38:18,-26.3498262316,-53.9506447222,7081977.20899142,804350.511345625,3,"12:38:18","15:38:18",0.554571464369401
"4712",596.73,2019-10-09 12:38:21,-26.3498265669,-53.9506372623,7081977.15420996,804351.255454676,3,"12:38:21","15:38:21",0.746122837195321
"4713",596.83,2019-10-09 12:38:24,-26.3498257287,-53.9506338257,7081977.23900515,804351.600849867,3,"12:38:24","15:38:24",0.355651603624535
"4714",596.8,2019-10-09 12:38:27,-26.3498276565,-53.9506345801,7081977.02709991,804351.520458591,3,"12:38:27","15:38:27",0.226641978672899
"4715",596.83,2019-10-09 12:38:30,-26.3498307578,-53.9506303053,7081976.67324272,804351.939236026,3,"12:38:30","15:38:30",0.548260390009673
"4716",596.77,2019-10-09 12:38:33,-26.3498372957,-53.9506208338,7081975.9261851,804352.867978174,3,"12:38:33","15:38:33",1.19191319369286
"4717",596.98,2019-10-09 12:38:36,-26.3498433307,-53.9506133739,7081975.23962133,804353.597148553,3,"12:38:36","15:38:36",1.00152845493837
"4718",597.01,2019-10-09 12:38:39,-26.3498496171,-53.9506065007,7081974.52657654,804354.267068774,3,"12:38:39","15:38:39",0.978379264364827
"4719",597.02,2019-10-09 12:38:42,-26.3498532213,-53.9506024774,7081974.11756926,804354.659411766,3,"12:38:42","15:38:42",0.566762715854585
"4720",596.9,2019-10-09 12:38:45,-26.349856155,-53.9505981188,7081973.78209165,804355.086997035,3,"12:38:45","15:38:45",0.543483566805883
"4721",596.95,2019-10-09 12:38:48,-26.3498574123,-53.9505974483,7081973.64114319,804355.150661611,3,"12:38:48","15:38:48",0.154659783569373
"4722",596.86,2019-10-09 12:38:51,-26.3498573285,-53.9506027289,7081973.66290134,804354.623530767,3,"12:38:51","15:38:51",0.527579704549175
"4723",596.93,2019-10-09 12:38:54,-26.349860765,-53.9506050758,7081973.287525,804354.380149195,3,"12:38:54","15:38:54",0.447372308446736
"4724",596.97,2019-10-09 12:38:57,-26.349864956,-53.9506059978,7081972.82515157,804354.277088664,3,"12:38:57","15:38:57",0.473720026542296
"4725",596.96,2019-10-09 12:39:00,-26.349869566,-53.9506064169,7081972.31514664,804354.22315238,3,"12:39:00","15:39:00",0.51284905241389
"4726",596.89,2019-10-09 12:39:03,-26.3498717453,-53.9506065007,7081972.07378043,804354.209071796,3,"12:39:03","15:39:03",0.241776572113749
"4727",597.02,2019-10-09 12:39:06,-26.3498742599,-53.9506070875,7081971.79643571,804354.143879997,3,"12:39:06","15:39:06",0.284903604055285
"4728",596.99,2019-10-09 12:39:09,-26.3498761039,-53.9506057464,7081971.58887108,804354.272976741,3,"12:39:09","15:39:09",0.24443618059717
"4729",596.92,2019-10-09 12:39:12,-26.3498771936,-53.9506044891,7081971.46511457,804354.395681729,3,"12:39:12","15:39:12",0.174276185714363
"4730",596.91,2019-10-09 12:39:15,-26.3498771098,-53.9506028127,7081971.47044479,804354.56331609,3,"12:39:15","15:39:15",0.167719081493414
"4731",596.95,2019-10-09 12:39:18,-26.3498775288,-53.9506013039,7081971.42043801,804354.712895154,3,"12:39:18","15:39:18",0.157716755670083
"4732",596.97,2019-10-09 12:39:21,-26.3498764392,-53.950599879,7081971.53784982,804354.858049473,3,"12:39:21","15:39:21",0.18669576884106
"4733",596.91,2019-10-09 12:39:24,-26.3498745952,-53.9506041538,7081971.75234196,804354.435976965,3,"12:39:24","15:39:24",0.473447018465216
"4734",596.98,2019-10-09 12:39:27,-26.3498733379,-53.9506090153,7081971.90318683,804353.95377557,3,"12:39:27","15:39:27",0.505244852860005
"4735",596.74,2019-10-09 12:39:30,-26.3498716615,-53.9506139606,7081972.10068463,804353.464303866,3,"12:39:30","15:39:30",0.527814293593599
"4736",596.9,2019-10-09 12:39:33,-26.3498735894,-53.9506158885,7081971.89153935,804353.266720008,3,"12:39:33","15:39:33",0.287717095247539
"4737",596.96,2019-10-09 12:39:36,-26.3498734217,-53.9506178163,7081971.91468022,804353.074638595,3,"12:39:36","15:39:36",0.193470330945935
"4738",596.96,2019-10-09 12:39:39,-26.3498740084,-53.9506221749,7081971.8599397,804352.637826591,3,"12:39:39","15:39:39",0.440228635432396
"4739",596.88,2019-10-09 12:39:42,-26.3498750143,-53.950627204,7081971.7603163,804352.132955997,3,"12:39:42","15:39:42",0.514605810143118
"4740",596.84,2019-10-09 12:39:45,-26.3498734217,-53.9506317303,7081971.94753583,804351.68510834,3,"12:39:45","15:39:45",0.485405683052674
"4741",596.99,2019-10-09 12:39:48,-26.349874679,-53.9506322332,7081971.80935816,804351.631590621,3,"12:39:48","15:39:48",0.148179663760142
"4742",596.83,2019-10-09 12:39:51,-26.3498781156,-53.9506296348,7081971.42229322,804351.882074343,3,"12:39:51","15:39:51",0.461043779269821
"4743",596.87,2019-10-09 12:39:54,-26.3498811331,-53.9506273717,7081971.08247508,804352.100171544,3,"12:39:54","15:39:54",0.403785533537977
"4744",596.91,2019-10-09 12:39:57,-26.3498833124,-53.95062536,7081970.8361607,804352.295359388,3,"12:39:57","15:39:57",0.314275469791749
"4745",596.87,2019-10-09 12:40:00,-26.3498848211,-53.9506296348,7081970.67902336,804351.864499662,3,"12:40:00","15:40:00",0.458619936826534
"4746",596.88,2019-10-09 12:40:03,-26.3498872519,-53.9506326523,7081970.41670712,804351.556784217,3,"12:40:03","15:40:03",0.404349609857306
"4747",596.94,2019-10-09 12:40:06,-26.3498856593,-53.9506321494,7081970.59205104,804351.61118073,3,"12:40:06","15:40:06",0.183587782080664
"4748",597.08,2019-10-09 12:40:09,-26.3498823065,-53.9506324846,7081970.96448303,804351.586493242,3,"12:40:09","15:40:09",0.373249324691101
"4749",597.01,2019-10-09 12:40:12,-26.3498769421,-53.9506340772,7081971.56285957,804351.441506989,3,"12:40:12","15:40:12",0.615691070528795
"4750",597.01,2019-10-09 12:40:15,-26.3498711586,-53.9506315626,7081972.19799272,804351.707787237,3,"12:40:15","15:40:15",0.688693899827032
"4751",596.93,2019-10-09 12:40:18,-26.349863112,-53.9506272878,7081973.07982233,804352.155782425,3,"12:40:18","15:40:18",0.989102197062353
"4752",596.96,2019-10-09 12:40:21,-26.3498539757,-53.9506248571,7081974.08679406,804352.422471481,3,"12:40:21","15:40:21",1.04168858667369
"4753",596.97,2019-10-09 12:40:24,-26.349849198,-53.9506224263,7081974.61063737,804352.677746933,3,"12:40:24","15:40:24",0.582732672082049
"4754",597,2019-10-09 12:40:27,-26.3498475216,-53.9506179839,7081974.7859676,804353.12578381,3,"12:40:27","15:40:27",0.481121330936343
"4755",596.99,2019-10-09 12:40:30,-26.3498441689,-53.9506171457,7081975.15561772,804353.218278428,3,"12:40:30","15:40:30",0.381046535230431
"4756",596.88,2019-10-09 12:40:33,-26.3498420734,-53.950614715,7081975.38215331,804353.466514046,3,"12:40:33","15:40:33",0.33606441978826
"4757",596.91,2019-10-09 12:40:36,-26.3498401456,-53.9506117813,7081975.58891246,804353.764542562,3,"12:40:36","15:40:36",0.362726267119359
"4758",596.89,2019-10-09 12:40:39,-26.3498387206,-53.9506070875,7081975.73578264,804354.237026809,3,"12:40:39","15:40:39",0.494785015134689
"4759",596.96,2019-10-09 12:40:42,-26.3498401456,-53.950602226,7081975.56634909,804354.718788817,3,"12:40:42","15:40:42",0.510688123345209
"4760",597.04,2019-10-09 12:40:45,-26.3498424925,-53.9505976997,7081975.29551922,804355.164659587,3,"12:40:45","15:40:45",0.521679558384934
"4761",596.97,2019-10-09 12:40:48,-26.3498450909,-53.9505947661,7081975.0005728,804355.450815149,3,"12:40:48","15:40:48",0.410948169811789
"4762",596.89,2019-10-09 12:40:51,-26.3498491142,-53.9505913295,7081974.54649583,804355.783468505,3,"12:40:51","15:40:51",0.562889105171667
"4763",596.85,2019-10-09 12:40:54,-26.3498549815,-53.9505895693,7081973.89197961,804355.943874012,3,"12:40:54","15:40:54",0.673885308567382
"4764",596.81,2019-10-09 12:40:57,-26.3498558197,-53.9505935088,7081973.80837207,804355.548256435,3,"12:40:57","15:40:57",0.404355646826607
"4765",596.89,2019-10-09 12:41:00,-26.3498588372,-53.9505956881,7081973.47904396,804355.322710495,3,"12:41:00","15:41:00",0.39915908355983
